[14062:253552:1008/140727.168671:INFO:components/enterprise/browser/controller/chrome_browser_cloud_management_controller.cc:206] No machine level policy manager exists.
[14062:253668:1008/140727.784809:ERROR:base/process/process_mac.cc:53] task_policy_set TASK_CATEGORY_POLICY: (os/kern) invalid argument (4)
[14062:253668:1008/140727.784911:ERROR:base/process/process_mac.cc:98] task_policy_set TASK_SUPPRESSION_POLICY: (os/kern) invalid argument (4)
[14062:253552:1008/140727.981049:INFO:CONSOLE:0] "[DOM] Input elements should have autocomplete attributes (suggested: "current-password"): (More info: https://goo.gl/9p2vKq) %o", source: https://nid.naver.com/nidlogin.login (0)
[14062:253552:1008/163348.309493:INFO:CONSOLE:2] "정확한 선택자로 확인 버튼 발견", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/163438.853690:INFO:CONSOLE:2] "=== 최종 발행 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/163438.854697:INFO:CONSOLE:2] "🎯 data-testid로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/163438.854797:INFO:CONSOLE:2] "🎯 confirm_btn 클래스로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/163438.854831:INFO:CONSOLE:2] "✅ confirm_btn으로 발행 버튼 발견: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/163438.880973:INFO:CONSOLE:2] "✅ confirm_btn 발행 버튼 클릭 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/163440.120559:INFO:CONSOLE:275] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://maps.google.co.kr/maps/api/js?v=3&client=gme-nhncorp&language=ko&channel=naver_blog (275)
[14062:253552:1008/165802.866697:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165806.486324:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165809.979156:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165813.167593:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165815.149086:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165817.123874:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165817.659211:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/165819.119481:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165819.645451:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/165821.106365:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165821.630857:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/165832.317500:INFO:CONSOLE:2] "키보드 입력 차단 및 포커스 정리 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.397170:INFO:CONSOLE:2] "=== 최강화된 확인 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.397383:INFO:CONSOLE:2] "현재 페이지의 모든 버튼 상황:", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.397932:INFO:CONSOLE:2] "버튼 1: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.398190:INFO:CONSOLE:2] "버튼 2: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.398387:INFO:CONSOLE:2] "버튼 3: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.398518:INFO:CONSOLE:2] "버튼 4: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.398640:INFO:CONSOLE:2] "버튼 5: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.398797:INFO:CONSOLE:2] "버튼 6: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.398980:INFO:CONSOLE:2] "버튼 7: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.399102:INFO:CONSOLE:2] "버튼 8: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.399349:INFO:CONSOLE:2] "버튼 9: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.399396:INFO:CONSOLE:2] "버튼 10: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.399505:INFO:CONSOLE:2] "버튼 11: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.399609:INFO:CONSOLE:2] "버튼 12: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.399723:INFO:CONSOLE:2] "버튼 13: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.399811:INFO:CONSOLE:2] "버튼 14: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.399954:INFO:CONSOLE:2] "버튼 15: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.400115:INFO:CONSOLE:2] "버튼 16: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.400230:INFO:CONSOLE:2] "버튼 17: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.400399:INFO:CONSOLE:2] "버튼 18: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.400518:INFO:CONSOLE:2] "버튼 19: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.400619:INFO:CONSOLE:2] "버튼 20: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.400713:INFO:CONSOLE:2] "버튼 21: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.400829:INFO:CONSOLE:2] "버튼 22: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.400926:INFO:CONSOLE:2] "버튼 23: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.401015:INFO:CONSOLE:2] "버튼 24: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.401115:INFO:CONSOLE:2] "버튼 25: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.401211:INFO:CONSOLE:2] "버튼 26: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.401454:INFO:CONSOLE:2] "버튼 27: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.401724:INFO:CONSOLE:2] "버튼 28: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.401870:INFO:CONSOLE:2] "버튼 29: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.401970:INFO:CONSOLE:2] "버튼 30: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402085:INFO:CONSOLE:2] "버튼 31: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402177:INFO:CONSOLE:2] "버튼 32: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402259:INFO:CONSOLE:2] "버튼 33: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402349:INFO:CONSOLE:2] "버튼 34: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402463:INFO:CONSOLE:2] "버튼 35: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402556:INFO:CONSOLE:2] "버튼 36: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402647:INFO:CONSOLE:2] "버튼 37: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402726:INFO:CONSOLE:2] "버튼 38: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402830:INFO:CONSOLE:2] "버튼 39: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.402912:INFO:CONSOLE:2] "버튼 40: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403001:INFO:CONSOLE:2] "버튼 41: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403106:INFO:CONSOLE:2] "버튼 42: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403181:INFO:CONSOLE:2] "버튼 43: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403285:INFO:CONSOLE:2] "버튼 45: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403379:INFO:CONSOLE:2] "버튼 47: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403496:INFO:CONSOLE:2] "버튼 51: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403589:INFO:CONSOLE:2] "버튼 55: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403686:INFO:CONSOLE:2] "버튼 59: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403789:INFO:CONSOLE:2] "버튼 60: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403897:INFO:CONSOLE:2] "버튼 63: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.403977:INFO:CONSOLE:2] "버튼 64: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404087:INFO:CONSOLE:2] "버튼 67: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404209:INFO:CONSOLE:2] "버튼 68: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404302:INFO:CONSOLE:2] "버튼 71: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404366:INFO:CONSOLE:2] "버튼 72: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404481:INFO:CONSOLE:2] "버튼 75: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404609:INFO:CONSOLE:2] "버튼 95: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404690:INFO:CONSOLE:2] "버튼 96: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404806:INFO:CONSOLE:2] "버튼 97: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.404893:INFO:CONSOLE:2] "버튼 98: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405010:INFO:CONSOLE:2] "버튼 99: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405073:INFO:CONSOLE:2] "버튼 100: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405131:INFO:CONSOLE:2] "버튼 101: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405239:INFO:CONSOLE:2] "버튼 102: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405315:INFO:CONSOLE:2] "버튼 103: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405407:INFO:CONSOLE:2] "버튼 104: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405537:INFO:CONSOLE:2] "버튼 105: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405583:INFO:CONSOLE:2] "버튼 106: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405709:INFO:CONSOLE:2] "버튼 107: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405792:INFO:CONSOLE:2] "버튼 108: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405926:INFO:CONSOLE:2] "버튼 109: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.405990:INFO:CONSOLE:2] "버튼 110: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.406107:INFO:CONSOLE:2] "버튼 111: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.406229:INFO:CONSOLE:2] "버튼 112: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.406289:INFO:CONSOLE:2] "버튼 113: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.406478:INFO:CONSOLE:2] "버튼 114: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.406504:INFO:CONSOLE:2] "버튼 115: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.406709:INFO:CONSOLE:2] "버튼 116: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.406818:INFO:CONSOLE:2] "버튼 117: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.406906:INFO:CONSOLE:2] "버튼 118: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.407002:INFO:CONSOLE:2] "버튼 119: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.407100:INFO:CONSOLE:2] "버튼 120: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.407208:INFO:CONSOLE:2] "1단계: 정확한 선택자로 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165837.407360:INFO:CONSOLE:2] "✅ 정확한 선택자로 확인 버튼 클릭: button.se-popup-button-confirm", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165839.692299:INFO:CONSOLE:2] "키보드 입력 차단 해제 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165841.178051:INFO:CONSOLE:2] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165847.614796:INFO:CONSOLE:2] "추가 버튼 발견, 5번 클릭 시도 시작...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165847.615807:INFO:CONSOLE:2] "1번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165848.617450:INFO:CONSOLE:2] "2번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165849.617199:INFO:CONSOLE:2] "3번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165850.617415:INFO:CONSOLE:2] "4번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165851.617344:INFO:CONSOLE:2] "5번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165852.640129:INFO:CONSOLE:2] "정확한 선택자로 확인 버튼 발견", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165942.855324:INFO:CONSOLE:2] "=== 최종 발행 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165942.855429:INFO:CONSOLE:2] "🎯 data-testid로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165942.855677:INFO:CONSOLE:2] "🎯 confirm_btn 클래스로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165942.855997:INFO:CONSOLE:2] "✅ confirm_btn으로 발행 버튼 발견: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165942.879791:INFO:CONSOLE:2] "✅ confirm_btn 발행 버튼 클릭 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/165944.657836:INFO:CONSOLE:275] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://maps.google.co.kr/maps/api/js?v=3&client=gme-nhncorp&language=ko&channel=naver_blog (275)
[14062:253552:1008/172301.741237:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172305.278740:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172308.775092:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172312.164914:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172314.496987:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172316.516142:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172318.525801:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172319.068110:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/172320.539148:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172321.069640:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/172322.548928:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172323.078562:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/172324.561473:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172325.083227:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/172326.571478:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172327.103112:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/172328.567000:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172329.096880:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/172339.906967:INFO:CONSOLE:2] "키보드 입력 차단 및 포커스 정리 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/172345.007446:INFO:CONSOLE:2] "=== 최강화된 확인 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
